customerid,date,Days_Since_Last_Purchase,total_spend,Average_Transaction_Value,Total_Transactions,Total_Products_Purchased,Unique_Products_Purchased,Average_Days_Between_Purchases,Favorite_Shopping_Day,Favorite_Shopping_Hour,is_uk,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend
16871.0,2011-11-17,22,2761.49,19.866834532374103,7,1250,131,1.789855072463768,4,11,1,690.3725000000001,357.28294887712366,-217.69099999999997
16872.0,2011-09-23,77,680.02,97.14571428571428,3,600,5,17.833333333333332,4,14,1,226.67333333333332,156.32841626951043,-86.51000000000002
16873.0,2011-12-05,4,7066.31,24.45089965397924,10,3825,179,1.2326388888888888,4,15,1,1009.472857142857,788.0802084964508,36.23285714285715
16875.0,2011-10-06,64,2023.47,16.4509756097561,9,1044,94,2.2295081967213113,0,13,1,404.694,343.99290215061126,111.95100000000002
16877.0,2011-11-27,12,846.62,5.427051282051282,6,458,111,1.2451612903225806,6,16,1,211.65500000000003,146.53730844623382,110.45800000000001
16878.0,2011-11-15,24,0.0,0.0,2,0,3,11.8,1,8,1,0.0,18.809040379562166,-26.6
16880.0,2011-11-09,30,1491.43,8.571436781609195,7,746,121,0.9017341040462428,6,12,1,298.286,109.68824289776914,-5.493000000000001
16881.0,2011-10-04,66,432.0,432.0,1,600,1,,1,10,1,432.0,0.0,0.0
16882.0,2011-10-04,66,705.12,18.08,3,424,39,6.552631578947368,1,10,1,235.04,241.09353122802776,239.75999999999996
16883.0,2011-06-05,187,272.48,7.364324324324325,2,103,33,5.111111111111111,6,12,1,136.24,11.610693347083092,16.419999999999987
16884.0,2011-11-02,37,429.84,16.532307692307693,2,320,26,0.0,2,10,1,429.84,0.0,0.0
16885.0,2011-11-24,15,450.41,4.691770833333334,3,178,82,3.5789473684210527,3,13,1,150.13666666666666,28.156039020667187,-13.569999999999993
16887.0,2011-11-04,35,192.33,5.342499999999999,1,156,35,0.0,4,14,1,192.32999999999998,0.0,0.0
16889.0,2011-05-29,194,1578.67,11.693851851851852,3,925,112,1.0522388059701493,6,11,1,526.2233333333332,177.771243550056,-86.49499999999998
16891.0,2011-12-08,1,742.43,3.991559139784946,5,265,166,1.9891891891891893,3,11,1,148.486,47.06928329600951,-28.074
16892.0,2011-12-08,1,489.49,4.944343434343434,7,232,88,3.2755102040816326,3,13,1,122.3725,121.71984345893101,59.16700000000001
16893.0,2010-12-08,366,145.93,3.242888888888889,1,62,44,0.0,2,12,1,145.93,0.0,0.0
16895.0,2011-10-06,64,202.27,3.26241935483871,1,91,57,0.0,3,12,1,202.27,0.0,0.0
16897.0,2011-02-13,299,213.03,4.841590909090909,3,58,37,0.32558139534883723,6,11,1,106.515,150.6349575961702,-213.03
16898.0,2011-11-13,26,436.68,2.76379746835443,4,379,151,2.171974522292994,2,13,1,145.56,85.0299235563575,69.76499999999999
16899.0,2011-12-02,7,1271.06,10.333821138211382,6,520,80,2.8688524590163933,6,11,1,211.84333333333333,109.80781532598974,33.84057142857142
16900.0,2011-11-28,11,869.2,11.00253164556962,4,724,77,0.6410256410256411,4,13,1,434.59999999999997,449.833049919634,-636.1599999999999
16902.0,2011-08-15,116,1706.88,38.79272727272728,1,629,43,0.0,0,14,1,1706.88,0.0,0.0
16903.0,2011-11-10,29,363.2,6.485714285714286,1,247,50,0.0,3,15,1,363.2,0.0,0.0
16904.0,2011-12-05,4,3634.95,5.482579185520362,15,1973,385,0.5377643504531722,3,13,1,363.495,227.79906741834276,27.58078787878788
16905.0,2011-12-04,5,3020.65,15.10325,8,1380,117,1.829145728643216,6,15,1,503.44166666666666,372.873175619629,69.96885714285715
16906.0,2011-09-19,81,559.59,6.506860465116279,4,263,74,1.9411764705882353,0,11,1,139.8975,40.16650376868766,24.403
16907.0,2011-11-10,29,928.76,6.634,5,286,89,2.402877697841727,3,16,1,185.752,64.28725511328041,7.7749999999999915
16909.0,2011-10-06,64,364.14,19.16526315789473,2,434,18,0.4444444444444444,2,16,1,182.07,278.6990667368658,-394.14
16910.0,2011-12-05,4,1508.96,2.7687339449541284,8,884,318,0.15441176470588236,4,14,1,377.24,274.3750366438852,-194.91400000000002
16912.0,2011-11-16,23,2515.93,24.42650485436893,14,1011,88,2.892156862745098,0,12,1,359.41857142857145,273.12383524868784,25.57392857142857
16913.0,2011-02-22,290,113.44,14.18,1,82,8,0.0,1,12,1,113.44,0.0,0.0
16914.0,2011-11-03,36,183.76,6.125333333333333,1,112,25,0.0,3,15,1,183.76,0.0,0.0
16915.0,2011-11-30,9,621.6800000000001,10.906666666666668,6,132,46,4.875,1,16,1,103.61333333333334,48.87516247202322,13.144571428571432
16916.0,2011-11-16,23,562.41,4.135367647058823,2,431,129,2.577777777777778,2,12,1,281.20500000000004,119.88995475017913,169.55
16917.0,2011-03-08,276,391.52,43.50222222222222,1,232,9,0.0,1,11,1,391.52,0.0,0.0
16918.0,2011-10-21,49,1043.34,8.025692307692307,7,708,97,2.062015503875969,0,13,1,260.835,34.31083648062227,-11.299999999999986
16919.0,2011-07-06,156,2592.25,7.951687116564417,11,1403,141,0.6369230769230769,1,13,1,518.45,277.66943809141117,-126.243
16921.0,2011-10-09,61,154.18,2.803272727272728,1,154,50,0.0,6,16,1,154.18,0.0,0.0
16924.0,2011-11-18,21,722.64,8.306206896551725,4,454,69,0.7209302325581395,4,12,1,240.88,37.44716678201436,-36.06
16926.0,2010-12-03,371,230.25,16.446428571428573,1,35,14,0.0,4,13,1,230.25,0.0,0.0
16927.0,2011-08-16,115,543.05,90.50833333333333,3,993,5,49.0,1,11,1,181.01666666666665,50.617643498421906,-8.25
16928.0,2011-09-20,80,2740.65,13.239855072463769,19,2071,71,1.3737864077669903,1,13,1,304.51666666666665,250.08940156472048,62.49100000000001
16929.0,2011-12-06,3,1295.39,16.823246753246753,7,929,51,1.9473684210526316,3,12,1,259.07800000000003,168.59271846672382,30.359000000000005
16930.0,2011-11-13,26,378.89,7.148867924528302,3,339,47,0.8076923076923077,6,14,1,189.445,22.63448806578139,-32.01000000000002
16932.0,2011-10-17,53,150.23000000000002,3.129791666666667,1,82,44,0.0,0,14,1,150.23000000000002,0.0,0.0
16933.0,2011-12-08,1,530.08,10.81795918367347,5,281,44,4.9375,3,12,1,265.04,80.62431519089014,114.02000000000001
16934.0,2011-10-16,54,931.03,15.262786885245902,2,397,59,0.0,6,12,1,931.03,0.0,0.0
16936.0,2011-11-14,25,261.9,4.676785714285714,1,171,56,0.0,0,11,1,261.9,0.0,0.0
16938.0,2011-12-01,8,1878.43,7.959449152542373,5,1018,212,1.2680851063829788,6,13,1,626.1433333333333,571.4968395654812,29.014999999999986
16940.0,2011-10-18,52,3049.88,9.99960655737705,3,2169,226,0.7796052631578947,1,13,1,1016.6266666666667,227.0343774262685,211.92000000000002
16942.0,2011-11-27,12,1878.51,6.733010752688172,10,801,159,0.762589928057554,6,12,1,375.702,92.9712182344622,45.873999999999995
16943.0,2011-05-12,211,816.73,24.74939393939394,3,145,23,3.3125,1,14,1,272.24333333333334,155.20652896490319,-139.46499999999997
16945.0,2011-11-18,21,4345.5,17.451807228915662,19,2725,137,1.3306451612903225,1,12,1,434.55,168.56625014779468,13.775272727272728
16947.0,2011-04-18,235,406.48,19.35619047619048,1,312,21,0.0,0,9,1,406.48,0.0,0.0
16948.0,2011-07-24,138,435.02,22.89578947368421,3,1614,15,10.333333333333334,6,12,1,145.00666666666666,66.3562878206228,62.44
16949.0,2011-12-06,3,1161.27,19.0372131147541,7,790,57,5.166666666666667,6,11,1,193.545,110.94551991856184,15.589428571428575
16950.0,2011-10-14,56,1178.56,28.06095238095238,3,644,39,7.536585365853658,6,13,1,392.8533333333333,217.29690065284717,114.07499999999997
16951.0,2011-08-08,123,1262.75,14.514367816091951,4,1306,73,2.0930232558139537,1,14,1,420.9166666666667,560.9562928012602,-534.395
16952.0,2011-08-22,109,167.61,10.475625,2,92,16,0.0,0,12,1,167.61,0.0,0.0
16953.0,2011-11-09,30,20.8,20.8,1,10,1,,2,15,1,20.8,0.0,0.0
16954.0,2011-12-09,0,2085.08,38.61259259259259,9,1054,40,6.69811320754717,0,10,1,347.5133333333333,135.72818287543183,-28.313142857142843
16955.0,2011-06-08,184,493.67,18.98730769230769,5,246,18,7.48,2,10,1,164.55666666666664,1.1642307904076974,-0.2049999999999983
16956.0,2011-11-30,9,292.34,16.24111111111111,2,112,16,0.47058823529411764,1,8,1,292.34,0.0,0.0
16957.0,2011-04-14,239,416.64,26.04,2,172,15,2.8,3,13,1,208.32,132.20068381063695,186.96
16959.0,2011-09-13,87,117.35,16.764285714285716,1,49,7,0.0,1,15,1,117.35000000000001,0.0,0.0
16960.0,2011-11-01,38,505.1,5.051,3,301,91,2.1414141414141414,4,11,1,168.36666666666667,27.297328318598016,-25.310000000000002
16961.0,2011-08-15,116,234.17,16.72642857142857,1,125,14,0.0,0,13,1,234.17000000000002,0.0,0.0
16963.0,2011-06-05,187,110.55,15.792857142857144,1,35,7,0.0,6,13,1,110.55000000000001,0.0,0.0
16965.0,2011-04-27,226,192.07,7.682799999999999,1,243,25,0.0,2,12,1,192.07,0.0,0.0
16966.0,2011-12-01,8,2148.97,71.63233333333332,9,1979,8,7.862068965517241,3,15,1,358.16166666666663,239.31717902538185,-52.498000000000005
16967.0,2011-06-03,189,319.02,15.19142857142857,1,333,21,0.0,4,14,1,319.02,0.0,0.0
16968.0,2011-12-05,4,439.43,14.17516129032258,2,326,31,3.433333333333333,0,15,1,219.715,47.51050462792413,-67.19
16969.0,2011-10-31,39,650.41,15.48595238095238,3,816,42,3.682926829268293,2,12,1,216.8033333333333,162.69231092259196,-112.95500000000001
16971.0,2011-11-01,38,357.21,8.712439024390243,1,72,40,0.0,1,15,1,357.21,0.0,0.0
16976.0,2011-03-17,267,251.52,125.76,1,88,2,0.0,3,16,1,251.51999999999998,0.0,0.0
16978.0,2011-09-23,77,344.33,8.828974358974358,1,166,39,0.0,4,12,1,344.33,0.0,0.0
16979.0,2011-12-06,3,1809.05,19.87967032967033,8,860,64,3.2222222222222223,1,13,1,361.81,192.04940093632158,26.825000000000003
16980.0,2011-03-29,255,1028.46,12.697037037037038,2,739,71,0.45,0,12,1,514.23,237.0646194606019,-335.26
16982.0,2011-10-10,60,384.06,17.457272727272727,1,182,22,0.0,0,12,1,384.06,0.0,0.0
16983.0,2011-11-27,12,1894.82,13.158472222222224,8,1322,112,2.4755244755244754,6,11,1,315.80333333333334,204.2422135276316,88.85999999999999
16985.0,2011-11-22,17,5461.62,45.13735537190082,11,1830,62,2.808333333333333,1,10,1,682.7025,416.16572707619395,70.73642857142856
16987.0,2011-12-06,3,1616.8,12.63125,7,401,74,1.5748031496062993,6,17,1,404.2,257.224489373258,37.91600000000001
16988.0,2011-12-04,5,126.12,18.017142857142854,1,43,7,0.0,6,16,1,126.12,0.0,0.0
16989.0,2011-12-02,7,1133.25,94.4375,6,1233,7,12.818181818181818,1,9,1,226.65,353.39681662403245,-164.115
16990.0,2011-05-05,218,179.0,179.0,1,100,1,,3,8,1,179.0,0.0,0.0
16992.0,2011-11-29,10,1601.86,16.861684210526317,6,857,85,3.148936170212766,0,10,1,400.46500000000003,174.1877738725272,75.008
16995.0,2010-12-02,372,-1.25,-1.25,1,-1,1,,3,17,1,-1.25,0.0,0.0
16996.0,2011-11-09,30,1427.46,34.816097560975614,9,534,14,8.125,2,14,1,285.492,111.5486937171386,67.083
16997.0,2011-02-24,288,702.0,58.5,3,360,7,3.3636363636363638,3,11,1,351.0,55.154328932550705,-78.0
16998.0,2011-07-13,149,287.5,57.5,5,74,1,38.0,1,14,1,95.83333333333333,90.99034747341793,-41.05
16999.0,2011-11-16,23,484.82,21.07913043478261,2,294,21,2.272727272727273,0,15,1,242.41,4.836610383315968,-6.839999999999975
17001.0,2011-12-09,0,3989.57,23.60692307692308,11,2164,75,2.1011904761904763,0,15,1,362.6881818181818,50.87025099568152,1.529363636363638
17002.0,2011-09-27,73,1487.78,29.7556,4,678,41,4.408163265306122,3,11,1,495.9266666666667,16.363781144140614,-9.399999999999977
17004.0,2011-10-24,46,1312.14,30.51488372093023,2,771,38,1.0952380952380953,3,12,1,656.07,352.8887102189584,-499.06
17006.0,2011-12-05,4,781.78,17.76772727272727,4,272,37,1.6046511627906976,0,12,1,260.5933333333333,17.802340670072955,-16.849999999999994
17007.0,2011-10-20,50,877.4300000000001,16.555283018867925,7,587,50,5.865384615384615,3,10,1,219.35750000000002,86.31351666067913,21.671
17010.0,2011-11-23,16,185.46,15.455,2,116,11,0.09090909090909091,0,14,1,185.46,0.0,0.0
17011.0,2011-11-09,30,270.9,18.06,1,186,15,0.0,2,13,1,270.9,0.0,0.0
17014.0,2011-12-01,8,562.6800000000001,7.707945205479453,4,238,63,0.7916666666666666,0,14,1,187.56000000000003,42.30712824099505,20.784999999999997
17015.0,2011-11-11,28,1838.61,8.591635514018693,3,1978,182,0.7323943661971831,1,13,1,612.87,394.6338040513002,-123.98499999999999
17017.0,2011-12-07,2,8574.11,31.99294776119403,27,6613,88,1.3408239700374531,3,14,1,779.4645454545455,650.667675428304,-49.280545454545475
17018.0,2011-10-30,40,920.1,57.50625,2,176,15,19.0,6,11,1,460.05,77.8524566086389,110.10000000000002
17019.0,2011-11-28,11,1258.08,5.517894736842105,4,820,166,1.5638766519823788,0,11,1,314.52,55.50832309963375,-19.508000000000003
17022.0,2011-11-08,31,71.0,10.142857142857142,1,108,7,0.0,1,17,1,71.0,0.0,0.0
17024.0,2011-10-25,45,95.85,31.95,3,69,2,55.5,1,9,1,31.95,7.32512798523002,4.175000000000001
17025.0,2011-10-10,60,357.77,39.75222222222222,3,235,8,39.0,2,15,1,178.885,25.335635969914016,35.83000000000001
17026.0,2011-06-07,185,154.82999999999998,38.7075,2,97,4,61.333333333333336,6,12,1,77.415,62.600163338445064,88.53
17027.0,2011-09-22,78,835.86,5.5724,7,410,110,1.5838926174496644,0,14,1,167.172,110.92627718444355,6.903000000000003
17030.0,2011-10-07,63,146.87,13.351818181818182,1,146,11,0.0,4,8,1,146.87,0.0,0.0
17031.0,2011-11-28,11,380.35,17.288636363636364,2,235,19,6.809523809523809,4,9,1,190.175,50.59349019389747,-71.54999999999998
17033.0,2011-09-14,86,1030.14,36.79071428571429,3,750,24,10.074074074074074,2,14,1,343.37999999999994,68.22469640826557,57.12
17034.0,2011-11-23,16,734.5699999999999,22.9553125,4,406,28,8.709677419354838,2,15,1,244.85666666666665,115.49515328936248,113.94500000000001
17035.0,2011-04-08,245,388.33,12.1353125,3,201,27,2.096774193548387,1,12,1,194.16500000000002,28.489332214006005,-40.28999999999999
17037.0,2011-09-22,78,1253.22,16.275584415584415,2,652,75,0.11842105263157894,1,12,1,1253.22,0.0,0.0
17038.0,2011-11-09,30,112.4,5.109090909090909,1,28,22,0.0,2,13,1,112.4,0.0,0.0
17040.0,2011-07-25,137,449.73,29.982000000000003,1,181,15,0.0,0,10,1,449.73,0.0,0.0
17041.0,2011-11-13,26,1055.69,15.081285714285714,4,923,59,4.826086956521739,1,11,1,351.8966666666667,83.37352717339799,15.950000000000015
17042.0,2011-12-07,2,1036.58,10.686391752577318,5,990,74,2.5208333333333335,2,14,1,207.31599999999997,56.175798436693356,-26.795999999999992
17043.0,2011-11-07,32,1735.18,17.01156862745098,4,998,100,2.297029702970297,2,10,1,433.795,317.7298962431245,201.87599999999998
17044.0,2011-12-01,8,897.4300000000001,89.74300000000001,3,487,8,38.77777777777778,0,14,1,299.1433333333333,562.4235598135389,9.575000000000017
17045.0,2011-08-18,113,339.44,15.42909090909091,3,106,20,6.380952380952381,3,17,1,113.14666666666666,75.68172192368071,75.57
17046.0,2011-07-05,157,642.02,29.182727272727277,1,510,22,0.0,1,14,1,642.02,0.0,0.0
17047.0,2011-09-15,85,1100.9,16.93692307692308,3,533,59,1.859375,2,16,1,550.45,281.40021464099846,-397.96000000000004
17048.0,2011-08-16,115,864.32,18.006666666666668,6,474,41,4.553191489361702,2,12,1,288.1066666666667,184.5383456990263,-62.95500000000001
17049.0,2011-12-07,2,5589.83,17.41380062305296,11,2666,201,0.84375,0,13,1,698.72875,307.18790817150614,-19.218452380952378
17050.0,2011-09-04,96,3185.64,10.342987012987011,6,1595,169,0.6547231270358306,6,14,1,637.128,135.72863780352327,-55.20000000000002
17051.0,2011-05-29,194,240.89,5.735476190476191,1,179,40,0.0,6,14,1,240.89,0.0,0.0
17052.0,2011-11-11,28,399.09,4.808313253012048,1,251,72,0.0,4,14,1,399.09,0.0,0.0
17053.0,2011-08-03,128,496.38,35.455714285714286,2,121,13,0.15384615384615385,0,10,1,496.38,0.0,0.0
17054.0,2011-11-11,28,1353.83,16.117023809523808,6,802,64,2.5903614457831323,0,12,1,338.4575,195.52892563079592,-141.053
17058.0,2011-09-19,81,1179.89,19.030483870967743,3,592,51,2.5737704918032787,3,9,1,393.2966666666667,175.24555752809638,-111.24499999999999
17059.0,2011-11-10,29,3080.39,5.9929766536964975,5,1850,292,0.6588693957115009,3,12,1,616.078,217.58301765073486,53.49899999999998
17060.0,2011-03-18,266,234.24,46.848,1,216,5,0.0,4,13,1,234.24,0.0,0.0
17061.0,2011-09-27,73,5116.13,50.65475247524753,12,1484,57,1.54,3,13,1,852.6883333333334,600.5985823631843,-269.2117142857143
17062.0,2011-01-30,313,524.39,7.599855072463768,5,404,52,0.7941176470588235,6,11,1,262.195,225.6448449444392,-319.11
17063.0,2011-12-01,8,1421.59,17.336463414634146,11,763,66,3.432098765432099,2,13,1,203.08428571428573,203.66806064911464,-5.113214285714285
17064.0,2011-10-12,58,855.45,14.02377049180328,3,316,53,4.45,6,10,1,285.15000000000003,129.39231043613063,127.05000000000001
17068.0,2011-11-27,12,4525.09,15.287466216216217,22,2149,115,1.1796610169491526,3,12,1,411.3718181818182,169.23449269095127,-9.51990909090909
17069.0,2011-11-11,28,2655.2200000000003,17.241688311688314,13,1482,111,2.2222222222222223,0,17,1,531.0440000000001,90.93061382174874,23.15899999999998
17070.0,2011-08-17,114,304.24,4.9070967741935485,1,131,62,0.0,2,17,1,304.24,0.0,0.0
17071.0,2011-12-01,8,2385.48,16.118108108108107,14,1182,102,1.9931972789115646,3,16,1,265.05333333333334,119.62317553467638,-7.6458333333333295
17073.0,2011-11-22,17,1444.84,8.351676300578035,4,758,141,0.5290697674418605,1,14,1,361.21,76.23206455728898,-58.88800000000001
17075.0,2011-11-22,17,813.77,10.172125,5,289,62,3.7721518987341773,1,13,1,203.4425,117.82504102128148,-41.305
17076.0,2011-11-03,36,841.0799999999999,33.6432,3,295,17,13.625,4,17,1,280.35999999999996,196.7913687131628,177.69
17078.0,2011-11-03,36,375.86,13.920740740740742,2,782,27,0.0,3,18,1,375.86,0.0,0.0
17079.0,2011-09-22,78,118.8,59.400000000000006,1,24,2,0.0,3,15,1,118.80000000000001,0.0,0.0
17080.0,2011-11-17,22,285.5,31.72222222222222,3,164,8,30.75,3,12,1,142.75,96.94433970067568,137.10000000000002
17081.0,2011-11-14,25,288.91,4.585873015873016,2,77,55,0.3225806451612903,0,12,1,144.45499999999998,46.03972252305611,65.10999999999999
17082.0,2011-11-06,33,2003.85,24.738888888888887,2,1049,75,3.5625,6,15,1,1001.9250000000001,516.1667370627441,729.97
17083.0,2011-08-22,109,1405.78,27.034230769230767,3,772,24,3.803921568627451,2,11,1,702.89,414.5484215384253,-586.26
17084.0,2011-11-04,35,2747.99,18.44288590604027,2,1702,146,0.0,4,14,1,2747.9900000000002,0.0,0.0
17085.0,2011-08-08,123,1550.8,8.248936170212765,6,783,116,1.267379679144385,6,12,1,387.70000000000005,230.38598206777542,-111.998
17086.0,2011-12-02,7,2050.08,21.355,6,1859,76,0.5789473684210527,4,13,1,683.36,246.8676171554301,-91.00999999999999
17088.0,2011-11-11,28,1991.01,17.313130434782607,4,868,96,1.9649122807017543,3,9,1,497.7525,350.89396550097587,-236.031
17090.0,2011-12-05,4,1972.55,31.81532258064516,8,902,45,5.688524590163935,0,15,1,328.7583333333334,256.87049238218594,32.13742857142858
17091.0,2011-12-07,2,3802.81,19.20611111111111,10,1743,119,1.8426395939086295,2,10,1,543.2585714285714,141.5809472149615,31.946071428571436
17092.0,2011-10-20,50,1774.03,14.306693548387097,4,1130,99,1.8373983739837398,3,19,1,443.5075,273.33402537005895,182.181
17094.0,2011-01-25,318,270.20000000000005,18.013333333333335,2,148,14,0.2857142857142857,4,13,1,270.20000000000005,0.0,0.0
17095.0,2011-11-17,22,1296.36,17.05736842105263,5,614,69,4.1466666666666665,3,12,1,432.12000000000006,288.26891559791875,229.57500000000002
17096.0,2011-11-30,9,992.68,19.09,7,332,46,4.901960784313726,2,15,1,248.17000000000002,79.10923881991702,51.088
17097.0,2011-12-07,2,937.92,4.403380281690141,9,457,153,1.7028301886792452,2,15,0,187.584,86.25114741265764,-0.3319999999999979
17100.0,2011-11-21,18,971.74,14.949846153846154,2,800,65,0.0,0,16,1,971.74,0.0,0.0
17101.0,2011-11-29,10,1621.73,38.61261904761905,4,815,28,4.048780487804878,1,14,1,540.5766666666667,269.7623595562089,245.70999999999998
17102.0,2011-03-23,261,25.5,25.5,1,2,1,,2,10,1,25.5,0.0,0.0
17105.0,2011-07-03,159,665.78,7.397555555555555,2,693,80,1.651685393258427,6,15,1,332.89,19.077740956413066,26.980000000000018
17109.0,2011-11-10,29,865.9300000000001,7.216083333333334,8,572,107,1.680672268907563,3,15,1,288.6433333333334,177.73624316197677,-86.21000000000001
17110.0,2011-06-27,165,163.29999999999998,13.608333333333333,1,50,12,0.0,0,12,1,163.29999999999998,0.0,0.0
17111.0,2011-10-23,47,231.61,7.986551724137931,1,282,29,0.0,6,15,1,231.61,0.0,0.0
17114.0,2011-12-04,5,739.72,5.646717557251908,10,206,85,2.5076923076923077,6,11,1,92.465,47.35166613451195,-6.077380952380952
17115.0,2011-12-01,8,806.9000000000001,18.76511627906977,5,368,33,5.309523809523809,2,14,1,268.9666666666667,39.386079182032496,-37.69499999999999
17117.0,2011-02-24,288,116.2,12.91111111111111,1,68,9,0.0,3,13,1,116.2,0.0,0.0
17118.0,2011-01-26,317,157.02,15.702000000000002,1,154,10,0.0,2,12,1,157.02,0.0,0.0
17119.0,2011-12-06,3,593.61,15.621315789473684,3,327,35,1.5135135135135136,1,11,1,296.805,335.3736752489677,-474.2900000000001
17120.0,2011-04-20,233,307.46,17.08111111111111,1,120,18,0.0,2,15,1,307.46,0.0,0.0
17122.0,2011-08-12,119,138.32,19.76,1,80,7,0.0,4,14,1,138.32,0.0,0.0
17123.0,2011-07-01,161,345.29999999999995,38.36666666666666,1,246,9,0.0,4,10,1,345.3,0.0,0.0
17124.0,2011-06-07,185,294.24,9.491612903225809,1,129,31,0.0,1,14,1,294.24,0.0,0.0
17125.0,2011-10-20,50,230.5,6.585714285714285,1,281,34,0.0,3,14,1,230.5,0.0,0.0
17126.0,2011-07-10,152,976.55,3.9062,7,778,189,0.8433734939759037,6,13,1,325.51666666666665,148.1095987211272,146.415
17128.0,2011-01-09,334,157.09,11.220714285714283,1,76,14,0.0,6,12,1,157.09,0.0,0.0
17131.0,2011-12-04,5,2463.17,18.38186567164179,5,983,78,0.518796992481203,6,12,1,615.7925,408.9464750938277,45.34099999999999
17133.0,2011-11-24,15,4892.240000000001,181.1940740740741,7,2730,13,9.538461538461538,3,13,1,978.448,546.6288325454484,144.29100000000003
17134.0,2011-08-25,106,413.2,17.965217391304346,2,98,21,7.136363636363637,6,11,1,206.6,158.53334034202393,-224.2
17135.0,2011-11-23,16,1139.73,21.91788461538461,7,1224,34,6.9411764705882355,2,12,1,284.9325,105.58771562860268,57.571000000000005
